"txid","ordertxid","pair","aclass","time","type","ordertype","price","cost","fee","vol","margin","misc","ledgers","posttxid","posstatuscode","cprice","ccost","cfee","cvol","cmargin","net","costusd","trades"
"TVV7FM-C5IEQ-7ZR6IB","OTMLCD-X3XRI-7KHB63","ETH/USD","forex","2024-12-06 21:54:03.2694","buy","limit",4027.90000,12.48649,0.02497,0.00310000,0.00000,"","LAXZNJ-SY3CM-SW5Y6R,LOYYUZ-P7GAP-F4NQX7","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.48649,""
"TIEAXO-Z6DEE-JNZLIU","OT3RVX-HJJ4G-3AUETV","BTC/USD","forex","2024-12-06 23:21:47.4061","buy","limit",100117.40000,15.01761,0.03004,0.00015000,0.00000,"","LPUMRC-F4YF5-36JGRI,LRJ6BN-DVRF2-GCVXEL","TKH2SE-M7IF5-CFI7LT","","","","","","","",15.01761,""
"TTRTZR-KG34O-YMBSWW","O2NARI-SGQ55-456AO3","BTC/USD","forex","2024-12-06 23:24:30.4974","buy","limit",99200.50000,14.88008,0.02976,0.00015000,0.00000,"","L5NPDL-DDDVX-54K7ID,L2COWO-JOOZJ-VAKABF","TKH2SE-M7IF5-CFI7LT","","","","","","","",14.88008,""
"TDPAH2-N6AOG-ASD3XL","OFRJNW-7LQZI-CKBVOQ","BTC/USD","forex","2024-12-06 23:45:26.4557","sell","limit",100055.90000,14.99238,0.02998,0.00014984,0.00000,"","LQZ5RU-MXNTT-TOFBUG,LVG7ZS-UVMNG-2OOSZ5","TKH2SE-M7IF5-CFI7LT","","","","","","","",14.99238,""
"TCIVT4-HBKPL-MHJJUS","OTSSUQ-PK2F5-KIP6FA","SOL/USD","forex","2024-12-07 03:18:46.1093","buy","limit",235.02000,11.75100,0.02350,0.05000000,0.00000,"","LWQTZZ-7WNBC-ARP767,LBDUHU-4GLUR-TVV3EK","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.75100,""
"TBC7UV-BXO7Y-ZLWH3X","OL5UGS-AEX3F-HVPJFE","BTC/USD","forex","2024-12-07 03:19:33.6955","buy","limit",99726.20000,0.69808,0.00140,0.00000700,0.00000,"","LWKSMT-Z5YDT-HY4BAQ,LKYJYG-ZOYOY-4Q362S","TKH2SE-M7IF5-CFI7LT","","","","","","","",0.69808,""
"TCF4IZ-Y23HH-KKWQ2T","OL5UGS-AEX3F-HVPJFE","BTC/USD","forex","2024-12-07 03:19:34.7041","buy","limit",99726.20000,29.21978,0.05844,0.00029300,0.00000,"","LEXZIH-WRW43-2BWRPI,LXYZ72-VPVHZ-J3LAIL","TKH2SE-M7IF5-CFI7LT","","","","","","","",29.21978,""
"TZRDZ6-7YQTX-PKLT5N","OAVXGW-QNRCI-ZQFZ54","ETH/USD","forex","2024-12-07 07:07:16.7794","buy","limit",3977.76000,12.33106,0.02466,0.00310000,0.00000,"","LOTJUP-QEME3-DJRJHC,LRIW5O-6TP4Z-BGKTWN","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.33106,""
"TUVVOC-JXKLB-VHKAM4","OE5S35-E4YVR-DBGMRG","SOL/USD","forex","2024-12-07 09:20:07.942","sell","limit",237.35000,11.85563,0.02371,0.04995000,0.00000,"","LM7ANJ-E5ZGF-KVLCUV,LSYQHB-CGBTU-MHHH6D","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.85563,""
"T2MI7I-QQDED-U5HNWD","O7AJQ3-2XBBQ-EWAAFS","SOL/USD","forex","2024-12-07 15:35:55.8779","buy","limit",240.65000,12.03250,0.02407,0.05000000,0.00000,"","LGYMXD-AGKWZ-MZQTFI,LELQIA-YAP7L-F3IIFJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.03250,""
"TDKGUW-XNAAW-TMZ2ZX","OPIATA-QHUXW-OMTAUR","ETH/USD","forex","2024-12-07 18:49:51.2689","sell","limit",4016.57000,12.43892,0.02488,0.00309690,0.00000,"","LJUZ4T-U5J4B-VOPXNV,LRN35B-KU4WM-55GBV3","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.43892,""
"TSLYNV-LH65J-BWCYEK","O4O4SW-FZFQ3-ZWS4TO","SOL/USD","forex","2024-12-07 22:18:33.9316","buy","limit",241.24000,12.06200,0.02412,0.05000000,0.00000,"","LWJOFJ-P5YSR-JRNMV4,LGNFAI-REOTL-AKK4B6","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.06200,""
"T3XXGO-7QT2L-BGUHJF","OYU66Q-ZJ2XL-3PIDI7","SOL/USD","forex","2024-12-07 22:59:50.2577","buy","limit",238.68000,11.93400,0.02387,0.05000000,0.00000,"","LX4AXG-XDGZR-LEZ62F,LFXUIJ-T4LUO-V3NF7B","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.93400,""
"TTEBAM-CZT2A-HCWVSL","O7I7M3-KOP4V-JPM4IX","SOL/USD","forex","2024-12-08 02:25:40.6975","sell","limit",241.06000,12.04095,0.02408,0.04995000,0.00000,"","LETMYL-2NAIR-HDJOEV,LVVAJK-T6BZ4-2AOIIF","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.04095,""
"TTKSEE-I3WHZ-GM7T7A","OJGT66-VCC7F-E6T5FY","SOL/USD","forex","2024-12-08 05:00:01.0371","buy","limit",238.76000,11.93800,0.02388,0.05000000,0.00000,"","LENL5O-MZ7SG-XJGT2Q,L3IW2J-XIYYG-QRBSID","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.93800,""
"TW334D-6LUYL-V2KBQP","OJTSMS-65ZXP-Z2CMC7","ETH/USD","forex","2024-12-08 05:00:03.6776","buy","limit",3981.57000,12.34287,0.02469,0.00310000,0.00000,"","LG6M37-FD3NB-EZOZYX,LY2VMZ-AX27B-AZEG6Q","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.34287,""
"TO4WH3-OOAYT-J46PBC","OU5RKB-PI54A-QNWGYY","BTC/USD","forex","2024-12-08 05:53:19.3762","buy","limit",99448.50000,5.39210,0.01078,0.00005422,0.00000,"","LOLMEJ-GLKVC-S3CKZG,LMMGGA-OVGKP-RNMHSZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",5.39210,""
"TN2QQK-5EL7N-Z5LKQJ","OU5RKB-PI54A-QNWGYY","BTC/USD","forex","2024-12-08 05:53:19.3905","buy","limit",99448.50000,18.46659,0.03693,0.00018569,0.00000,"","LRR6U3-QX3CH-DR6223,LE3MPN-SQY55-WUHKKP","TKH2SE-M7IF5-CFI7LT","","","","","","","",18.46659,""
"TXD34P-S5BZA-REEUKO","OU5RKB-PI54A-QNWGYY","BTC/USD","forex","2024-12-08 05:53:19.4244","buy","limit",99448.50000,15.92071,0.03184,0.00016009,0.00000,"","LZ7BML-OFBYG-MEKWPN,LDOEAO-SDPLA-OLRXCE","TKH2SE-M7IF5-CFI7LT","","","","","","","",15.92071,""
"T2QRGJ-X66KF-NVKKZL","O22HKK-Z6B5T-KUH2QO","SOL/USD","forex","2024-12-08 08:16:49.8468","buy","limit",236.24000,11.81200,0.02362,0.05000000,0.00000,"","LXI3JJ-YSYUM-DESGCZ,LJUUM3-JLZWP-CGT47T","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.81200,""
"TJXHT6-PVPDB-EP3ABA","OGBR42-PMLGR-YMBRWT","ETH/USD","forex","2024-12-08 08:58:58.0536","buy","limit",3942.03000,12.22029,0.02444,0.00310000,0.00000,"","L5S5TW-HW5CD-E4XLSO,L5YGYG-ICZLP-RHCSLF","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.22029,""
"TVMLAS-NJTIT-E5KGC4","OERDYS-GUGND-PLWXUS","BTC/USD","forex","2024-12-08 09:00:35.2303","buy","limit",98952.20000,39.58088,0.07916,0.00040000,0.00000,"","L2XLCD-K4GLL-KE5Z5M,LL5RFQ-EBEXT-FEX7BQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",39.58088,""
"TNF22P-UYCZP-D6BX7Y","OJUJFZ-6OS3U-7QCTU5","SOL/USD","forex","2024-12-08 09:54:27.6526","buy","limit",233.65000,11.68250,0.02337,0.05000000,0.00000,"","L5WHK3-HG5SY-ROKC53,L2JTOJ-IRDUI-FCDLDN","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.68250,""
"T4DOH5-3MYEH-EUKNNO","ODLARS-OAS7Y-7NOECN","SOL/USD","forex","2024-12-08 11:25:46.7215","sell","limit",235.96000,11.78620,0.02357,0.04995000,0.00000,"","L2P3QR-JJG4Y-YJQ6WT,LYHYYA-KB6KK-6Q247T","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.78620,""
"TQOWGE-DSMGX-66VTMM","OLGVHP-52QHG-AOFNL6","BTC/USD","forex","2024-12-08 11:39:42.9036","sell","limit",99694.60000,39.83796,0.07968,0.00039960,0.00000,"","LSRRQD-BEPWZ-CIJV7Q,LV37FJ-VFNW3-UOYGHJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",39.83796,""
"TXBA5J-YTTZF-BLVVDG","ODJMYM-EUM7H-EXTKJP","ETH/USD","forex","2024-12-08 12:47:55.6951","sell","limit",3981.96000,12.33173,0.02466,0.00309690,0.00000,"","LDTUCP-JUDNY-BLYCPO,LTWRHJ-BIZR3-SWNRSQ","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.33173,""
"T6XOI3-ESK4H-7LSTWO","O6VCSU-MY2MN-PEV4X3","BTC/USD","forex","2024-12-08 13:30:01.6446","sell","limit",100192.70000,40.03700,0.08007,0.00039960,0.00000,"","LAMVQA-ZDMSO-CXH2VN,LBE4AL-XE2TU-GAWT7S","TKH2SE-M7IF5-CFI7LT","","","","","","","",40.03700,""
"TF3DFF-6QGST-LFB25O","OCR67P-QHPY2-WQ2QNS","SOL/USD","forex","2024-12-08 15:08:50.7895","buy","limit",234.82000,11.74100,0.02348,0.05000000,0.00000,"","LWCMDX-CCXIY-YZM4Q7,L3QOPJ-PYDGK-SR6CFC","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.74100,""
"TLYOBO-RKO6F-AFQRYD","OGI5XQ-2D2MI-SOJ3EC","SOL/USD","forex","2024-12-08 15:49:45.7171","sell","limit",237.09000,11.84265,0.02369,0.04995000,0.00000,"","LZFEGE-D6L6D-ZXFHOI,LPZCWO-IW6O7-F5TG3D","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.84265,""
"TJBZ7E-ZDNVF-SK5YFW","OLNMWY-R5E76-FNC4KT","SOL/USD","forex","2024-12-08 19:13:26.0241","buy","limit",234.85000,11.74250,0.02349,0.05000000,0.00000,"","L7AFMJ-HDHJO-S4G74C,LHDOVW-4PGWY-MH3C2R","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.74250,""
"TX5O75-WKKHU-GU5MXX","OU6GQI-OH7LX-WHFK2E","BTC/USD","forex","2024-12-08 23:50:01.4853","sell","limit",101000.00000,30.26869,0.06054,0.00029969,0.00000,"","LJDB2C-LP57U-OTYZEH,L4C46D-5MFJY-7AJFTN","TKH2SE-M7IF5-CFI7LT","","","","","","","",30.26869,""
"TFZ4UI-4DIJ5-NLWZ35","OKMB2T-3C6Y6-I3JFH6","BTC/USD","forex","2024-12-09 00:16:51.7449","buy","limit",100572.20000,20.11444,0.04023,0.00020000,0.00000,"","LUNIJT-2QD6U-IYYJXH,LV6ZGV-ASVXB-HR5XOK","TKH2SE-M7IF5-CFI7LT","","","","","","","",20.11444,""
"TUVWCS-JHDVN-UB75GB","OGFQLU-EZCTX-OQAPIT","BTC/USD","forex","2024-12-09 00:34:19.4053","buy","limit",99817.90000,19.96358,0.03993,0.00020000,0.00000,"","LF74B2-4RQHH-FUGBHV,LCXTOY-IKJKV-BTGB4N","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.96358,""
"THIPK3-ZQIWB-PN5ESN","OOMIKQ-SC76N-ALD6II","ETH/USD","forex","2024-12-09 00:34:27.1361","buy","limit",3967.91000,12.30052,0.02460,0.00310000,0.00000,"","L6TYW5-CME7Y-6U73GI,LE5TMN-H6RKO-O35HR4","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.30052,""
"TVUVQA-C4UVJ-6GHDHO","OS3C34-GMNMG-YN5MAN","BTC/USD","forex","2024-12-09 02:49:49.4499","buy","limit",99108.90000,19.82178,0.03964,0.00020000,0.00000,"","LM5OCV-RZ3F5-UJMBK5,LNHS4Q-NMNRM-G5MOM5","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.82178,""
"TKAMDR-2N6BL-ZN43G5","OJYXKG-REAWS-QI7RXF","ETH/USD","forex","2024-12-09 03:48:29.6051","buy","limit",3926.43000,12.17193,0.02434,0.00310000,0.00000,"","LOFQIU-ZRUQU-XFILYB,LN7EKR-U3Z6J-3GAQSS","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.17193,""
"TCZVAV-NT6S3-3EPOK2","OLMYXO-37ZMO-BMK7ZB","SOL/USD","forex","2024-12-09 07:04:43.9709","buy","limit",230.15000,11.50750,0.02302,0.05000000,0.00000,"","LWSYIW-E2O32-Q4WI5G,L272DJ-EE72W-FZFOLZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.50750,""
"TRZ4QZ-UJYPW-7N7FVF","OLGFGC-7JVHK-4FQHG7","BTC/USD","forex","2024-12-09 07:16:27.9781","buy","limit",98369.60000,19.67392,0.03935,0.00020000,0.00000,"","LYKJZZ-CZHPJ-4WWMDE,LCK2XX-T2T7H-YL5VHA","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.67392,""
"T6K2UU-P25PP-LOQHWP","OTYD5O-6MIUK-7GPMYM","BTC/USD","forex","2024-12-09 07:39:27.1411","sell","limit",99114.90000,19.80316,0.03961,0.00019980,0.00000,"","LEFJK6-3TO74-WSFIDG,LRPVD7-KOORK-N3SWKU","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.80316,""
"TMEZCD-XN2ML-V3BZBB","OMKD4C-Z6NXD-7FT273","ETH/USD","forex","2024-12-09 08:38:37.9536","buy","limit",3866.55000,11.98631,0.02397,0.00310000,0.00000,"","L6XNRR-Y32K4-HHPXVA,LABY2W-SNT57-DTD4SD","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.98631,""
"TVHKYP-LBDYB-OUM44Y","OPC4RE-BKK4Z-RUWMBQ","BTC/USD","forex","2024-12-09 10:00:28.1298","buy","limit",98387.70000,19.67754,0.03936,0.00020000,0.00000,"","LFKZAC-QZCVT-HAV2R5,LEJFBG-SWTP6-FRUXEN","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.67754,""
"TF3HB7-Y54SU-NTLC26","OUZ27Q-JISH7-CJKW6A","BTC/USD","forex","2024-12-09 13:48:34.1052","sell","limit",99081.70000,19.79652,0.03959,0.00019980,0.00000,"","L7VUBL-LTXE6-U4GVGS,LIRAIS-E3RW3-STRSUV","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.79652,""
"T2HMCT-2KNL4-24WUY6","OPQNCQ-GFHCD-DWHELX","ETH/USD","forex","2024-12-09 14:46:57.0026","sell","limit",3921.74000,12.14524,0.02429,0.00309690,0.00000,"","LMFKOL-EBRW4-7DAP7K,L3DGLQ-27NRQ-B3VJ7X","TKH2SE-M7IF5-CFI7LT","","","","","","","",12.14524,""
"TAIOIY-PYOB6-2BIO7R","O2NSNJ-PECW3-7MBKQL","BTC/USD","forex","2024-12-09 14:47:08.9453","sell","limit",99856.20000,19.95127,0.03990,0.00019980,0.00000,"","LV5DBP-ZIMET-LVH776,L2HRNB-EGBZS-3OTW7V","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.95127,""
"TDLFZG-NWGFH-DFE6JA","OJ2QUW-XEUYT-33RQSF","BTC/USD","forex","2024-12-09 15:16:38.2725","buy","limit",99130.90000,19.82618,0.03965,0.00020000,0.00000,"","L7AT7G-25SFD-JHIXK7,LLVQE5-LF45S-TJCBP5","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.82618,""
"TIPLA6-X74F7-3OY3NU","OZHJYN-5WBBX-DHY5CC","BTC/USD","forex","2024-12-09 15:28:40.2127","buy","limit",98269.40000,19.65388,0.03931,0.00020000,0.00000,"","LJH33E-72UGG-PKMNFU,LSESGH-QZQEE-A75HEX","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.65388,""
"TZRM3C-IOGXA-BMGTKE","OBMMRI-RAMNE-GSGXND","ETH/USD","forex","2024-12-09 15:35:29.2283","buy","limit",3845.42000,11.92080,0.02384,0.00310000,0.00000,"","LRF6GZ-KTWJH-55PLEQ,LUDKUY-QTO6A-KA2S2K","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.92080,""
"TAEJTG-3VLE3-QVX5SA","OVE4LP-MNWWN-ZP7LRW","SOL/USD","forex","2024-12-09 15:41:19.7911","buy","limit",224.63000,11.23150,0.02246,0.05000000,0.00000,"","LYKJOL-MPOPJ-IXQOKB,L3M4PN-HFYKD-4VEDTH","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.23150,""
"TCBX4R-CTJUH-LB53XH","O2ZVZM-42OOI-2BFIUR","BTC/USD","forex","2024-12-09 16:03:48.2917","buy","limit",97519.20000,19.50384,0.03901,0.00020000,0.00000,"","L3WGJ3-UBBT2-2LSVLJ,LRYFDK-RS5B7-72IFQT","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.50384,""
"TRWXZK-4P7CJ-3FLWJP","ORMC24-QSC7H-BEGD6L","BTC/USD","forex","2024-12-09 16:22:29.2392","sell","limit",98231.20000,19.62659,0.03925,0.00019980,0.00000,"","LXOPW3-7YSVN-BNPITA,L2IU5L-Y6BFF-TKDLHM","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.62659,""
"TV6PFH-HFPKX-E6MYXS","OPC5ES-6VXAZ-I3DMJC","BTC/USD","forex","2024-12-09 17:37:28.9732","buy","limit",97539.70000,19.50794,0.03902,0.00020000,0.00000,"","LYBHPR-2XUSL-NY5IFJ,LKEF3G-GM3YF-R5ZEQC","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.50794,""
"TSY5KZ-KWONV-UBMDZ6","ODNS62-6OMCD-TUCLCG","ETH/USD","forex","2024-12-09 19:54:35.6241","buy","limit",3786.36000,11.73772,0.02348,0.00310000,0.00000,"","L64RNA-UJADI-CXVHZ3,LIADQ4-IHWRM-FUVMX2","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.73772,""
"TBHD4Q-SULWN-2ETTLF","OVE6CL-ES5R6-ZM3NHO","BTC/USD","forex","2024-12-09 20:24:42.339","buy","limit",96791.40000,19.35828,0.03872,0.00020000,0.00000,"","LMWBTL-GUVQM-ROCJOT,LSO3UR-QZB6S-NPWXIT","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.35828,""
"TCK25Q-NKRUW-QKX6U5","OXMYTJ-SIE7T-NGM3C2","ETH/USD","forex","2024-12-09 20:52:56.366","buy","limit",3729.21000,11.56055,0.02312,0.00310000,0.00000,"","LCZ4LK-SJLHS-UFOC25,LZE6AZ-D7POL-OORBF2","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.56055,""
"TSBGVE-7M6HW-I5NV44","O4HE33-LT2FQ-U3WWOP","SOL/USD","forex","2024-12-09 20:53:09.1199","buy","limit",218.97000,10.94850,0.02190,0.05000000,0.00000,"","LCVYTY-MMCSF-RCGGNC,LLRQ7Z-CRH7N-NMDE4F","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.94850,""
"TS2ZHE-RVATM-2EVR55","OYJKSX-TGZ4T-OGXBRY","BTC/USD","forex","2024-12-09 21:01:54.4551","buy","limit",96051.30000,19.21026,0.03842,0.00020000,0.00000,"","LRTVKP-OVEOE-JXFQIZ,LZJPIK-QMKHI-4GSYFK","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.21026,""
"TX6LBT-LCQ4H-ICGEQG","ODO4KC-DETIV-DTTZQ3","ETH/USD","forex","2024-12-09 21:03:20.0542","buy","limit",3673.10000,11.38661,0.02277,0.00310000,0.00000,"","L6KSDZ-GUCK4-TK2DW4,LHIMA6-5EILB-K2TONJ","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.38661,""
"T256YL-SMGJD-IPW343","ODOVFW-DJLLY-QDE4OP","SOL/USD","forex","2024-12-09 21:03:37.8063","buy","limit",213.47000,10.67350,0.02135,0.05000000,0.00000,"","LJAMYK-QHPLK-47ZX2X,LHQFTT-ZAB52-LX5ETT","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.67350,""
"TGMBJU-EIWCL-U5OJ5L","OBKH3Y-SMMAK-IM72CP","BTC/USD","forex","2024-12-09 21:03:45.9446","buy","limit",95283.00000,19.05660,0.03811,0.00020000,0.00000,"","LJQCIU-BTHTK-6I4SBO,LKRPY3-ENOSG-2AZH45","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.05660,""
"TE2I7K-B2OSZ-HQKO2A","O6DBL6-DMG34-GTU2QB","ETH/USD","forex","2024-12-09 21:04:13.2967","buy","limit",3620.80000,11.22448,0.02245,0.00310000,0.00000,"","LGDCGP-UEAQ5-TS27NM,L7NP4J-UTRXG-GG2TFT","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.22448,""
"TMU2CT-FPCWK-ZSZM62","OITCND-HHPZL-C5Z222","ETH/USD","forex","2024-12-09 21:04:35.8052","buy","limit",3564.33000,11.04942,0.02210,0.00310000,0.00000,"","LJEFBU-PUMKA-HWEAXN,LEGG5K-PVSIC-NQSI3Y","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.04942,""
"T7J6BA-CLANS-RZ6A4H","O2HUEV-4X237-PMVCZC","ETH/USD","forex","2024-12-09 21:04:55.6204","buy","limit",3514.82000,10.89594,0.02179,0.00310000,0.00000,"","LKFDDT-PYOXJ-CB3IFD,LN3W4X-J6AIO-5J7AZT","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.89594,""
"TLPGPL-FBLKE-M7TMYZ","O6SS5P-PGHZX-JAHP2G","SOL/USD","forex","2024-12-09 21:05:06.3135","buy","limit",207.68000,10.38400,0.02077,0.05000000,0.00000,"","LCXIYM-QI2KC-GNZHIE,LR55AZ-T4KVO-KJNYR6","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.38400,""
"TK6KBQ-5J7QV-4RNQ74","OL6XV5-W4YST-4UF3YE","BTC/USD","forex","2024-12-09 21:05:10.5721","buy","limit",94557.40000,18.91148,0.03782,0.00020000,0.00000,"","LSAD43-OIEI5-SLTXO4,LM57V7-JGZ4V-DKUK66","TKH2SE-M7IF5-CFI7LT","","","","","","","",18.91148,""
"TGT3GF-HQP7B-L2IFTS","OY2TP6-IG6KU-O2HY52","ETH/USD","forex","2024-12-09 21:05:15.581","buy","limit",3495.31000,10.83546,0.02167,0.00310000,0.00000,"","LNMENL-BZIGS-VO3QW4,LCMJPC-GYEML-EANCPF","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.83546,""
"TN5Q47-AN5TP-2YN27R","OXAHNQ-T7GXM-KGNPGP","ETH/USD","forex","2024-12-09 21:05:40.2332","sell","limit",3556.66000,11.01462,0.02203,0.00309690,0.00000,"","LTXFX7-DXB3E-PLMO3H,LBUEPI-TNHBO-XQIXCN","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.01462,""
"THHFLO-OF4Z7-VJOH44","OBGUKJ-BVTL6-OKHECN","BTC/USD","forex","2024-12-09 21:05:51.579","sell","limit",95103.00000,19.00158,0.03800,0.00019980,0.00000,"","LQD7HN-RFHWC-WB44ZQ,LEFUZW-MTCG7-4V2WC7","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.00158,""
"TP67ER-ARF74-T4J7UM","OCWFEC-4WPKN-WRD7AE","ETH/USD","forex","2024-12-09 21:05:53.5209","sell","limit",3601.77000,11.15432,0.02231,0.00309690,0.00000,"","LMVMRU-6WVQ6-2MEXHF,LERNY3-EREKS-DGQQOF","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.15432,""
"TVMZR3-BSJDP-TKQTGM","OQPNIU-TTGPR-KUSBDE","BTC/USD","forex","2024-12-09 21:06:06.4706","sell","limit",95986.40000,19.17808,0.03836,0.00019980,0.00000,"","LVRBQ7-B2VBK-KX5BPA,LLZZZK-PQSBH-6A4VRR","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.17808,""
"TFEUDD-GYBAY-A7KAD5","ODKUJX-I3PO3-3J2KJ2","ETH/USD","forex","2024-12-09 21:06:06.8774","sell","limit",3621.88000,11.21660,0.02243,0.00309690,0.00000,"","LIMLH2-CEVVE-FFUB4Y,LXK34H-VDXR2-KSWCVI","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.21660,""
"THPQ4W-LCVRR-QS5IW2","O3K5DY-6HELH-KIDQZD","SOL/USD","forex","2024-12-09 21:08:44.9648","sell","limit",212.56000,10.61737,0.02123,0.04995000,0.00000,"","L7LGWF-CWGGL-DSVPSD,LG2NMM-3532G-3VPLL7","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.61737,""
"TV2QIF-FLQSN-BRRGDP","OZLBIY-I3QMM-VIJHUL","ETH/USD","forex","2024-12-09 21:09:23.8463","sell","limit",3672.89000,11.37457,0.02275,0.00309690,0.00000,"","LZTH46-H7ABP-5HKSDH,LWMNWH-ZWA2Q-WOEDFW","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.37457,""
"TVCEZJ-RCQGI-INPGTM","OLGZ6P-TNX5P-AW7USS","SOL/USD","forex","2024-12-09 21:12:24.8257","sell","limit",218.34000,10.90608,0.02181,0.04995000,0.00000,"","LIGUU3-7W35P-IRDL7U,LMWVFV-MBPET-K26QDZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",10.90608,""
"TWL6BB-ATAPG-3L27OB","O67KAJ-MFQVA-P2LEYF","BTC/USD","forex","2024-12-09 21:15:04.0749","sell","limit",96723.00000,19.32526,0.03865,0.00019980,0.00000,"","LIQI65-OAZ5J-LXFC7R,LG35AA-KOPJG-HQ3DJM","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.32526,""
"TLYQQ2-CW6PX-YCUGDL","OIWVSI-PBBHY-7FBJD5","ETH/USD","forex","2024-12-09 21:36:12.4314","sell","limit",3731.08000,11.55478,0.02311,0.00309690,0.00000,"","LHURJ4-7QN72-F3KYMP,LJANZ6-7E3IK-3VO2VK","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.55478,""
"T63RZV-HUTUY-WPZIMQ","OCV3R3-VQAHN-3MPRRC","BTC/USD","forex","2024-12-09 21:41:29.9588","sell","limit",97502.90000,19.48108,0.03896,0.00019980,0.00000,"","LQSV6S-TDFOH-MVHNGY,LZ676E-U5UBG-262U3S","TKH2SE-M7IF5-CFI7LT","","","","","","","",19.48108,""
"TXRRNL-LJOXV-YN6X7M","ONHQP5-7UZDL-BWPT5R","ETH/USD","forex","2024-12-09 22:05:25.6998","buy","limit",3684.99000,11.42347,0.02285,0.00310000,0.00000,"","L3J4ZJ-BG7A5-FKPJ5T,LQ4O7A-ACKMO-GC7DGZ","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.42347,""
"TN2UQO-XDVDY-5VRU6L","OYEK6X-EDCJE-CLHY6D","BTC/USD","forex","2024-12-09 22:18:53.1628","buy","limit",96378.20000,14.45673,0.02891,0.00015000,0.00000,"","LDR3RB-QHN6N-JE3P2L,LZJLO5-C3ASO-GIFL6D","TKH2SE-M7IF5-CFI7LT","","","","","","","",14.45673,""
"TJ56HV-XY37O-IIJ3PA","OYZBT2-5K6WO-EDTRMV","ETH/USD","forex","2024-12-09 22:19:03.6825","buy","limit",3626.80000,11.24308,0.02249,0.00310000,0.00000,"","LZMVYD-R2MVQ-FKEC7Y,LZW6SZ-IBI47-5G7DXP","TKH2SE-M7IF5-CFI7LT","","","","","","","",11.24308,""
